Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,num_groups,A,B,C,D,alpha,beta,runtime_input_datatype_a,runtime_input_datatype_b,raster_order,swizzle_size,use_pdl,problem-sizes,problem-sizes-file,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs,mfu
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_f32_128x128x64_0x0x1_0_tnt_align8_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,2,1,1,2,1,1,11,4,1,1,128,128,16,100,110,1426063360,2061986955264,1445,1.71245,775.568,1204110.0,0.481644
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_128x128x64_0x0x1_0_tnt_align8_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,2,1,1,2,1,1,12,4,1,1,128,128,16,100,110,1426063360,2061986955264,1445,1.71287,775.38,1203820.0,0.481528
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_128x128x64_2x1x1_0_tnt_align8_stream_k_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,2,1,1,2,1,1,12,4,1,1,128,128,16,100,110,1828716544,2061986955264,1127,1.71451,993.362,1202670.0,0.481068
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_128x128x64_0x0x1_0_tnt_align8_stream_k_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,2,1,1,2,1,1,12,4,1,1,128,128,16,100,110,1828716544,2061986955264,1127,1.71798,991.351,1200240.0,0.480096
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_f32_f32_256x128x64_4x4x1_0_tnt_align8_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,f32:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,256,128,64,4,4,1,2,1,1,7,4,1,1,256,128,16,100,110,2231369728,2061986955264,924,1.72894,1201.96,1192630.0,0.477052
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_f32_f32_256x128x64_4x4x1_0_tnt_align8_stream_k_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,f32:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,256,128,64,4,4,1,2,1,1,7,4,1,1,256,128,16,100,110,2231369728,2061986955264,924,1.72967,1201.46,1192130.0,0.476852
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_128x128x64_4x4x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,1,1,1,6,4,1,1,128,128,16,100,110,1426063360,2061986955264,1445,1.73127,767.139,1191030.0,0.476412
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_128x128x64_4x4x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,1,1,1,6,4,1,1,128,128,16,100,110,1426063360,2061986955264,1445,1.73376,766.039,1189320.0,0.475728
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_f32_f32_128x128x64_4x4x1_0_tnt_align8_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,f32:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,2,1,1,11,4,1,1,128,128,16,100,110,2231369728,2061986955264,924,1.79796,1155.82,1146850.0,0.45874
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_f32_f32_128x128x64_4x4x1_0_tnt_align8_stream_k_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,f32:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,2,1,1,11,4,1,1,128,128,16,100,110,2231369728,2061986955264,924,1.80267,1152.8,1143850.0,0.45754
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_f32_128x128x64_4x4x1_0_tnt_align8_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,2,1,1,11,4,1,1,128,128,16,100,110,1426063360,2061986955264,1445,1.84854,718.472,1115470.0,0.446188
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_f32_128x128x64_4x4x1_0_tnt_align8_stream_k_2sm_epi_tma,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,2,1,1,11,4,1,1,128,128,16,100,110,1426063360,2061986955264,1445,1.84953,718.087,1114870.0,0.445948
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_64x128x64_1x2x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,1828716544,2061986955264,1127,1.91876,887.615,1074640.0,0.429856
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_64x128x64_1x2x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,1.92587,689.624,1070680.0,0.428272
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_64x128x64_1x2x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,1828716544,2061986955264,1127,1.92716,883.749,1069960.0,0.427984
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_128x256x64_4x4x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,256,64,4,4,1,1,1,1,3,4,1,1,128,256,16,100,110,1828716544,2061986955264,1127,1.92981,882.534,1068490.0,0.427396
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_64x128x64_1x2x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,1.93124,687.708,1067700.0,0.42708
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_128x256x64_4x4x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,256,64,4,4,1,1,1,1,3,4,1,1,128,256,16,100,110,1828716544,2061986955264,1127,1.93876,878.46,1063560.0,0.425424
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_64x128x64_1x4x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,1828716544,2061986955264,1127,1.9629,867.656,1050480.0,0.420192
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_64x128x64_1x4x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,1828716544,2061986955264,1127,1.96415,867.104,1049810.0,0.419924
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_64x128x64_1x4x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,1.98153,670.254,1040610.0,0.416244
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_64x128x64_1x4x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,1.98276,669.837,1039960.0,0.415984
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_f32_f32_64x128x64_1x2x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,f32:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,7,4,1,1,64,128,16,100,110,2231369728,2061986955264,924,2.00714,1035.37,1027330.0,0.410932
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_f32_f32_64x128x64_1x2x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,f32:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,7,4,1,1,64,128,16,100,110,2231369728,2061986955264,924,2.00727,1035.3,1027260.0,0.410904
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_f32_64x128x64_1x2x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,7,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,2.02352,656.345,1019010.0,0.407604
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_f32_64x128x64_1x2x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,f32:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,2,1,1,1,1,7,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,2.02352,656.344,1019010.0,0.407604
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_128x128x64_4x4x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,1,1,1,5,4,1,1,128,128,16,100,110,1828716544,2061986955264,1127,2.04074,834.563,1010410.0,0.404164
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_64x128x64_1x1x1_0_tnt_align8_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,1828716544,2061986955264,1127,2.04503,832.812,1008290.0,0.403316
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_64x128x64_1x1x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,1828716544,2061986955264,1127,2.04996,830.81,1005870.0,0.402348
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_bf16_bf16_128x128x64_4x4x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,bf16:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,128,128,64,4,4,1,1,1,1,5,4,1,1,128,128,16,100,110,1828716544,2061986955264,1127,2.06695,823.978,997597.0,0.3990388
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_gemm_grouped_bf16_bf16_f32_void_bf16_64x128x64_1x1x1_0_tnt_align8_stream_k_1sm,passed,success,grouped,,,,,bf16:row,bf16:column,void:row,bf16:row,1,0,invalid,invalid,heuristic,1,False,'[2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2731x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120][2730x3072x5120]',,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,1426063360,2061986955264,1445,2.0901,635.435,986548.0,0.3946192
